"","x",".std.resid",".sample"
"1",-0.185172872617841,-1.61567935365654,1
"2",-0.950857569463551,-1.21501881913823,1
"3",-0.1677042148076,0.128042626048127,1
"4",0.353346640244126,0.293352650929556,1
"5",-0.942948635667562,0.0348499767788883,1
"6",-0.737451293040067,-1.24788991108896,1
"7",-0.186960914637893,0.636993780632783,1
"8",-0.737409979570657,-0.0515564565117061,1
"9",-0.850520925596356,-0.0587199981860298,1
"10",0.798676102422178,-0.0544772555302877,1
"11",0.531908749602735,-0.798713365652687,1
"12",0.811453037895262,1.17152431976529,1
"13",0.950223774183542,-0.512344570393893,1
"14",-0.606588903348893,1.07997623540676,1
"15",0.0708309612236917,-2.0358695869285,1
"16",0.902971405535936,-0.0764720437645359,1
"17",-0.921878587920219,1.06372479885973,1
"18",-0.0524564138613641,-0.70715476824616,1
"19",0.937615235336125,-1.82271328334553,1
"20",-0.888426642399281,0.624901149322898,1
"21",0.396448367275298,0.0785554894776541,1
"22",-0.507819628342986,-1.05802537746936,1
"23",-0.810079956427217,1.05794633330611,1
"24",0.755388781893998,0.0426900098219334,1
"25",-0.666261589154601,-0.120573624198393,1
"26",-0.781944568734616,0.560115480081941,1
"27",0.466211572755128,0.0880535733309763,1
"28",0.339037016034126,-0.193222919772255,1
"29",0.631998614408076,-0.13912687519614,1
"30",-0.349767956882715,-2.04949378567011,1
"31",-0.239348051138222,-1.31488954762562,1
"32",0.69908937998116,0.432802882294041,1
"33",0.267005113884807,0.231983884426006,1
"34",0.2927669249475,1.81419517811378,1
"35",-0.0247259982861578,1.06354333535357,1
"36",-0.760159241035581,-1.06216305432428,1
"37",0.162359667476267,1.79467574219349,1
"38",0.7329718824476,0.576007133065121,1
"39",-0.621352334972471,-1.62958928448179,1
"40",0.600908465217799,0.748696418590504,1
"41",0.494717344641685,-0.24592948371423,1
"42",0.756965959444642,-0.69103489718515,1
"43",-0.679163559805602,-1.81499502153834,1
"44",-0.39891349663958,1.643599269806,1
"45",0.290608986280859,1.04173168628133,1
"46",0.194429165683687,-2.30630729401001,1
"47",0.680891248397529,-0.175982515331655,1
"48",0.396867265924811,1.23491290115856,1
"49",0.258650938048959,0.874076145855349,1
"50",-0.500838060397655,0.884035761209599,1
"51",0.688496968708932,1.4044321986798,1
"52",-0.887929858639836,0.75343857484867,1
"53",-0.952723223250359,0.672674000904738,1
"54",0.996338456869125,-1.16811272216932,1
"55",-0.191774012520909,-0.112600358677874,1
"56",-0.341721295844764,-0.570785037264811,1
"57",-0.902800343930721,-1.65713655000211,1
"58",0.414229700807482,1.45553837284833,1
"59",-0.0769817875698209,-2.09918918241811,1
"60",0.0368709079921246,-0.0631573207794394,1
"61",-0.938323752488941,-0.264738235293952,1
"62",0.455381456296891,1.22655240953815,1
"63",0.907014496158808,-1.07747992729313,1
"64",-0.299141384195536,-0.959198669840519,1
"65",0.442606223281473,-1.1662548728299,1
"66",0.536153190303594,1.66293321666287,1
"67",0.114627327304333,1.02788221025572,1
"68",0.329020773991942,0.275680860147307,1
"69",-0.277552054263651,-0.613673040658294,1
"70",0.457170202862471,0.956095925304228,1
"71",-0.814253050833941,-1.09125313744858,1
"72",0.673227257095277,0.476769988945295,1
"73",-0.554054157342762,-0.487796104183382,1
"74",-0.251977652311325,1.49744748944934,1
"75",-0.922559984494001,0.00312509020542337,1
"76",-0.625627754721791,-2.03730290323782,1
"77",0.682370240800083,0.253780892226033,1
"78",-0.445336971431971,0.439894466269208,1
"79",-0.821144141722471,1.95029122876946,1
"80",-0.497009613085538,0.575255262956275,1
"81",0.781375825405121,1.12060335738415,1
"82",0.882737706881016,1.46532663992905,1
"83",0.606040503364056,-2.28854891485302,1
