"","x",".std.resid",".sample"
"1",-0.334857702255249,1.74559732654982,1
"2",0.517128314357251,0.43308883837753,1
"3",-0.404142723418772,-0.965920953262675,1
"4",-0.447226534131914,0.162375209567196,1
"5",0.354736796114594,0.8977140700148,1
"6",-0.780840439721942,-0.31677174453209,1
"7",-0.626439468469471,-0.182494177133521,1
"8",-0.654234890360385,-1.90171260018279,1
"9",-0.538710590917617,-0.0806281020280498,1
"10",-0.744934478774667,-0.387412290494649,1
"11",0.905700485222042,-1.07792494719026,1
"12",-0.785531035158783,0.220408032032513,1
"13",-0.193831024691463,0.282416044585508,1
"14",-0.297160443849862,1.12550135784737,1
"15",0.472151682246476,0.50307440410241,1
"16",-0.639096111059189,-0.512274544642233,1
"17",-0.666396349202842,-1.77601596381267,1
"18",0.478436174336821,0.306020277909385,1
"19",-0.431790843605995,-1.41459442248849,1
"20",-0.597755997441709,-0.725764508806515,1
"21",-0.770413464866579,-2.03359749356444,1
"22",0.775852947495878,-1.13709599696636,1
"23",-0.0130848889239132,-1.52410747722044,1
"24",0.806536911521107,0.378263241013307,1
"25",0.726846430916339,0.677794714312745,1
"26",-0.204509493894875,-0.652220843256025,1
"27",-0.880935481749475,0.824624007696223,1
"28",-0.809966737404466,0.757609273282634,1
"29",-0.801566843874753,-0.28497597023279,1
"30",-0.0121029955334961,2.50416598332893,1
"31",-0.553690104279667,-0.957702750703039,1
"32",-0.447702966164798,1.14011142057231,1
"33",-0.657435161061585,-0.741568498570783,1
"34",0.175509197171777,1.25434186516586,1
"35",0.81788776256144,1.12091712530165,1
"36",0.608463257551193,0.303558483394419,1
"37",0.0659058415330946,-0.197206545129283,1
"38",0.852382552810013,0.578986654974595,1
"39",-0.775062480010092,0.668629008197038,1
"40",-0.260196465533227,-0.631536207184685,1
"41",-0.487170776817948,-0.58364180861975,1
"42",-0.257056796457618,-0.15049232289226,1
"43",0.19914047094062,0.422251122798536,1
"44",-0.780431896448135,0.0222656854097616,1
"45",-0.734159115236253,-1.35307849182535,1
"46",-0.713935537729412,0.957173443779921,1
"47",0.743391907308251,1.41956818455467,1
"48",0.0881281439214945,0.468688989512176,1
"49",0.767633207142353,-1.41129435793971,1
"50",-0.446332980878651,-0.917536573398719,1
"51",-0.783200646750629,1.25682239032833,1
"52",0.834897911176085,-0.710724203854759,1
"53",0.495202660094947,0.753935899020632,1
"54",0.69140786677599,-0.633963879844803,1
"55",-0.711030039004982,-0.155305522201161,1
"56",0.946045086253434,0.295885018423698,1
"57",0.398140164557844,1.34274518614675,1
"58",0.15124612627551,0.913167789391456,1
"59",0.50096525484696,0.384048268094387,1
"60",-0.0998594556003809,-0.292637078757665,1
"61",0.386925455182791,-1.10109370991603,1
"62",0.282036177348346,-0.552578903001166,1
"63",-0.661195092834532,-0.598249973473243,1
"64",0.432901944965124,-0.414343298612966,1
"65",0.64067809889093,-1.02956632802779,1
"66",0.185708296485245,-1.08606969292717,1
"67",0.97374885994941,-0.190426398677337,1
"68",-0.830268714111298,-0.928607865295084,1
"69",0.227236215956509,0.365611558076175,1
"70",0.461664525326341,1.04182276459779,1
"71",-0.0607306552119553,-0.535540236081475,1
"72",0.190211173146963,0.269165176843786,1
"73",-0.908206014893949,0.0678492269289629,1
"74",0.572520169895142,-1.8586362635248,1
"75",0.275496550835669,2.26802914043948,1
"76",-0.355049713049084,0.423109798732386,1
"77",-0.6916463393718,0.382490742939455,1
"78",0.100562078878284,1.04672140537657,1
"79",-0.0350004113279283,1.87783321825628,1
"80",-0.195103117730469,-0.967995468154331,1
"81",-0.433808664325625,-0.745636319511657,1
"82",-0.436288398690522,0.8756818101265,1
"83",0.0105805909261107,-1.2010475851593,1
"84",0.749795365147293,1.36190037574595,1
"85",0.199947063345462,1.70428037193227,1
"86",0.633220040239394,-0.668990988341664,1
"87",-0.952695622574538,-1.65727527045721,1
"88",0.993675547186285,-1.24167097086297,1
"89",0.253787941299379,0.824406994886968,1
"90",0.274256555363536,-0.533219645398046,1
"91",0.668310814071447,0.440728610420571,1
"92",0.994307952933013,0.412747465990968,1
"93",0.745642493478954,0.817796186696214,1
"94",-0.267236790619791,0.978793416204821,1
"95",-0.964687896892428,-1.32664081118849,1
"96",-0.506475193891674,0.241616229824437,1
"97",0.915589993353933,-1.44882033590113,1
"98",-0.658603262621909,0.671521938924565,1
"99",0.324286886490881,-0.468174815979132,1
"100",0.0308441370725632,1.01600341245393,1
"101",-0.628561908379197,0.118238397496946,1
"102",-0.535537462215871,-1.47990378696058,1
"103",-0.811978966463357,-0.619832661278517,1
"104",0.470378344412893,-1.77061457186261,1
"105",-0.636579873040318,-0.270125547006152,1
"106",-0.027110721450299,1.40566875712146,1
"107",-0.12265615677461,-0.675162743474703,1
"108",0.52230948349461,-1.03822813710412,1
"109",-0.0209724977612495,0.297156423920475,1
"110",0.964277565013617,1.28781724376063,1
"111",-0.426805226597935,-0.840216531762597,1
"112",0.237535060383379,0.277401522020452,1
"113",-0.304314547684044,-0.595204013265669,1
"114",0.128449649550021,1.00416244592948,1
"115",0.0203266469761729,-0.482346231338888,1
"116",-0.682603004854172,0.849802956835598,1
"117",0.958504188340157,0.994854768054522,1
"118",-0.443786075338721,-0.974332342724476,1
"119",-0.352776663377881,-0.329202703848422,1
"120",-0.174013196490705,-0.270710497337719,1
"121",-0.617363740690053,-0.232052299389667,1
"122",-0.744274251163006,-0.00973165604243468,1
"123",0.251845548860729,-0.22434826209862,1
"124",0.0295376977883279,-0.48772216153386,1
"125",-0.54457377595827,-0.128618183443459,1
"126",-0.199475402478129,-0.0812925713598945,1
"127",-0.656715275719762,0.292006935498148,1
"128",-0.451396034099162,1.47300905579336,1
"129",0.198886014521122,0.440347795515507,1
"130",0.717207432258874,-0.893906684145366,1
"131",0.411972551606596,0.750552141745974,1
"132",-0.320181658025831,-0.129023303200644,1
"133",0.520115570165217,0.631520467907751,1
"134",-0.568864285480231,0.35168495026686,1
"135",-0.546053399331868,1.10249204481874,1
"136",-0.439324196428061,-0.295199301332792,1
"137",0.684403706807643,-1.28771157095582,1
"138",-0.805636751465499,-1.29206200109219,1
"139",-0.793319519143552,0.961798267442547,1
"140",-0.368112707510591,0.396498756704476,1
"141",-0.0994363948702812,-0.539694992194273,1
"142",-0.660426897928119,-0.170491374253448,1
"143",-0.109288671985269,-0.521819823882769,1
"144",-0.55349097866565,0.358535801960823,1
"145",-0.422206721268594,0.515790232183999,1
"146",0.106822898145765,0.143400503795197,1
"147",-0.151995944790542,-0.427880440550745,1
"148",0.857304710429162,0.0923053041631867,1
"149",0.370488973334432,-0.45298280226503,1
"150",0.765413794200867,-1.10632064924429,1
"151",-0.91675183782354,-0.793439834095747,1
"152",-0.103043087292463,1.71070637592002,1
"153",0.561800355557352,0.24787433583002,1
"154",0.377036842517555,1.19743550396993,1
"155",0.297607135493308,0.711826450827194,1
"156",0.587191772647202,-1.12841395259855,1
"157",0.101445061154664,0.796874603500823,1
"158",0.187739898916334,0.765598402066957,1
"159",-0.959169399458915,-2.483117775444,1
"160",0.752384297549725,-0.979983749464982,1
"161",0.362344035413116,-1.20624765303326,1
"162",0.174417675938457,0.453238777530979,1
"163",0.0218768347986042,0.438819288418991,1
"164",-0.0530039346776903,-0.565461346298289,1
"165",-0.747971474193037,-1.52367928148047,1
"166",-0.476667243055999,-0.241445047702059,1
"167",-0.300143987871706,-0.0625604084471021,1
"168",-0.695265428628772,-0.502588109392182,1
"169",-0.434491294901818,0.236855930597985,1
"170",0.195874113589525,0.577253274967527,1
"171",-0.402003541123122,-0.088094088051211,1
"172",0.77843147655949,-1.05703136087627,1
"173",0.822248346172273,0.261673119798405,1
"174",0.136413328815252,-1.48122080454999,1
"175",-0.611120275687426,-1.32229759350032,1
"176",-0.769760408904403,-1.18506391102088,1
"177",-0.0642710006795824,-0.796454804861536,1
"178",-0.654184107203037,0.517744723983088,1
"179",0.318701275624335,-0.620570306962041,1
"180",0.930152792483568,-0.107091597413153,1
"181",-0.606574662961066,1.9254751832293,1
"182",0.758489206898957,-1.7273752903311,1
"183",-0.0491355918347836,-0.593599180188544,1
"184",0.649346706457436,0.871231214668955,1
"185",0.295958414673805,0.700292941468071,1
"186",-0.801189665216953,-0.181992595360353,1
"187",0.472042746841908,-0.396816403532737,1
"188",0.571492501534522,0.313468688494675,1
"189",0.565988690592349,1.22574105776407,1
"190",0.811210472602397,-1.6684114873588,1
"191",-0.298314454499632,0.00609923214767221,1
"192",-0.16224681539461,-0.215741053571726,1
"193",-0.564812344498932,-1.72150997954356,1
"194",0.10302350576967,1.15282722109582,1
"195",-0.0125995799899101,-0.171365438787612,1
"196",-0.690150946844369,-1.35329092182916,1
"197",-0.887843398377299,-1.57843723322738,1
"198",0.197590848430991,-0.544475999030814,1
"199",0.61310351639986,-0.50908818839591,1
"200",-0.336717226076871,-0.0112769357484734,1
"201",-0.733880811370909,-0.737148035749961,1
"202",0.831481206230819,0.129073030664538,1
"203",-0.191296709701419,-0.0242258961750552,1
"204",-0.0703113158233464,0.393447330196114,1
"205",0.295217392966151,-1.15369310372511,1
"206",0.955407847650349,0.076912169498532,1
"207",-0.196007806807756,0.0362203477450112,1
"208",0.900883256923407,-1.09586331120505,1
"209",0.806593023706228,0.0213785173724948,1
"210",-0.840294541791081,-0.410992421049987,1
"211",-0.391870019026101,1.00893460143837,1
"212",-0.70145317632705,0.36074160972566,1
"213",-0.404284152667969,-0.99350622863136,1
"214",0.339103906881064,0.258506018458048,1
"215",-0.232829457614571,0.322014661726796,1
"216",-0.932689088396728,-1.04626022188905,1
"217",0.868930302560329,1.01443426584732,1
"218",0.0891422289423645,2.51870402420721,1
"219",-0.00594597961753607,-1.58720894746662,1
"220",0.912750547286123,-0.175860066026544,1
"221",-0.959491090383381,-0.831388713984174,1
"222",-0.673111389856786,-0.33347882774614,1
"223",-0.341742290649563,-0.726943473956166,1
"224",0.196304598357528,0.679359117377571,1
"225",-0.716798052191734,0.710150211945618,1
"226",0.193135484587401,-0.187984812057604,1
"227",0.960699880030006,-1.55525732535696,1
"228",-0.698326902464032,-0.796422342870225,1
"229",0.426129711326212,0.888358241886675,1
"230",-0.905873762443662,-0.882734259059207,1
"231",0.821457996964455,-0.686488101873046,1
"232",-0.0161597616970539,1.41075088340603,1
"233",0.234713645186275,-0.862056670126085,1
"234",-0.0123689682222903,1.21177422132661,1
"235",0.566320610698313,-2.55953671247974,1
"236",-0.27410851418972,2.27604518729375,1
"237",-0.265194153413177,-0.838449220601545,1
"238",-0.942590682767332,-0.0472642405297267,1
"239",0.529348358046263,-0.606492386893027,1
"240",0.350488053634763,1.71440391812236,1
"241",0.380850293673575,0.284704980275475,1
"242",0.427429446484894,1.40857431872885,1
"243",-0.241252875421196,0.931204952000498,1
"244",0.40014480240643,-0.462824681634079,1
"245",-0.999822199810296,1.34324748179392,1
"246",0.476034104358405,1.43322267829473,1
"247",-0.851673280354589,-0.00429139925572187,1
"248",0.000500309281051159,0.265159664976775,1
"249",0.408966609742492,0.10975920548342,1
"250",0.963608423247933,-0.779683588784451,1
"251",-0.96891225874424,0.121598276722264,1
"252",-0.743311703205109,0.479958570730186,1
"253",-0.128181421197951,-0.227806295765073,1
"254",0.492517015431076,-0.893772894697017,1
"255",0.0405732076615095,2.8295100343005,1
"256",0.217368179932237,-0.90415625503844,1
"257",-0.00480841612443328,0.511358699094348,1
"258",-0.112925450783223,1.66353977024641,1
"259",-0.0966112692840397,0.239523070494469,1
"260",0.913382409606129,-1.93489375114239,1
"261",-0.884789876639843,-0.722162856487566,1
"262",0.144053730648011,-0.114238803446344,1
"263",-0.825357655528933,-0.108641047341309,1
"264",-0.0763937449082732,1.31392681391489,1
"265",0.396821123547852,-2.09373507344342,1
"266",-0.342458010651171,0.0194600704572664,1
"267",0.458482867106795,0.991061730930853,1
"268",-0.354934598784894,-1.33986805448503,1
"269",0.677097839303315,-0.706191135549792,1
"270",-0.457331161480397,0.192607390247883,1
"271",-0.0686194244772196,0.951096940882098,1
"272",-0.776148736476898,-0.435848470221627,1
"273",-0.318462105002254,-0.376380828593233,1
"274",-0.316119310446084,-0.0420190480917742,1
"275",0.166390175931156,-0.71655649424133,1
"276",0.0296483668498695,1.71568820945724,1
"277",0.371636692434549,-0.0594799172165576,1
"278",0.203730597160757,1.51207448300292,1
"279",0.203763757366687,-0.290129476255039,1
"280",-0.00173934875056148,0.553712566588458,1
"281",-0.51880060788244,0.0172562373636348,1
"282",-0.341981679201126,0.56553382994019,1
"283",-0.924393099267036,-0.679176804521974,1
"284",-0.708273139316589,-0.228316833503074,1
"285",-0.89282047143206,1.00770207261169,1
"286",-0.273324221372604,0.756403106650931,1
"287",0.224060129374266,-0.074552569400984,1
"288",-0.491849176585674,2.52649713049744,1
"289",-0.00655541755259037,1.39833055296619,1
"290",0.926228874363005,0.131186881912913,1
"291",-0.34655785234645,0.920433539298443,1
"292",0.503679339308292,-0.669424284277899,1
"293",0.382327511440963,0.78949769280003,1
"294",0.3285499275662,-1.83159476415547,1
"295",0.86438399553299,-0.404229859407016,1
"296",0.653450982179493,1.05207906759884,1
